"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.855739708E0,-8.889564056E0,-3.758234711E0,-8.419990540E-1
7.875627708E0,-8.762478333E0,-4.714595947E0,-1.957180023E0
7.895515708E0,-8.640182648E0,-4.589605865E0,-2.465971985E0
7.915403708E0,-8.640032959E0,-4.443809052E0,-3.003653870E0
7.935291708E0,-8.085735626E0,-4.064198456E0,-2.726879425E0
7.955179708E0,-8.275840302E0,-4.099824371E0,-2.626288605E0
7.975067708E0,-8.471333771E0,-4.335135040E0,-2.092498627E0
7.994955708E0,-8.931925964E0,-4.498595123E0,-9.240284729E-1
8.014843708E0,-9.368118896E0,-4.248315582E0,-6.676116943E-2
8.034731708E0,-9.345964966E0,-3.830085297E0,1.083147583E0
8.054619708E0,-9.656718750E0,-3.308569794E0,1.651515656E0
8.074507708E0,-9.893077240E0,-2.768492889E0,1.690135345E0
8.094395708E0,-9.707762604E0,-2.947670288E0,1.327439575E0
8.114283708E0,-9.727072449E0,-2.974614258E0,1.028511200E0
8.134171708E0,-9.187893677E0,-3.420237579E0,3.707789612E-1
8.154059708E0,-8.490942993E0,-4.474794617E0,-8.017327881E-1
8.173947708E0,-8.290060730E0,-4.196822662E0,-1.689386902E0
8.193835708E0,-8.465645599E0,-4.004921722E0,-2.634671173E0
8.213723708E0,-8.606053619E0,-4.053869934E0,-2.947670288E0
8.233611708E0,-8.651259613E0,-4.242477722E0,-2.575544128E0
8.253499708E0,-8.823850708E0,-4.171974335E0,-2.408341827E0
8.273387708E0,-8.549471283E0,-4.241280212E0,-2.086511078E0
8.293275708E0,-8.618328094E0,-4.348906403E0,-1.206940155E0
8.313163708E0,-9.126521301E0,-4.190835114E0,-1.350192261E-1
8.333051708E0,-9.320368195E0,-3.877536621E0,8.711883545E-1
8.352940708E0,-9.536668396E0,-3.444187775E0,1.740430756E0
8.372828708E0,-9.988279266E0,-3.116968231E0,1.653311920E0
8.392716708E0,-9.944869537E0,-2.952909393E0,1.275796967E0
8.412604708E0,-9.828411713E0,-3.013084259E0,1.101409607E0
8.432492667E0,-9.211544495E0,-3.698658600E0,3.290158081E-1
8.452380667E0,-8.414751434E0,-4.479135590E0,-9.252259827E-1
8.472268667E0,-8.154442749E0,-4.139491882E0,-2.046843567E0
8.492156667E0,-8.447383575E0,-3.907324677E0,-2.549198914E0
8.512044667E0,-8.475525055E0,-4.087250519E0,-2.542911987E0
8.531932667E0,-8.699758759E0,-4.110751648E0,-2.019300842E0
8.551820667E0,-8.663833466E0,-4.034410400E0,-1.768272858E0
8.571708667E0,-9.111552429E0,-4.156257019E0,-1.369801483E0
8.591596667E0,-9.342522125E0,-4.312532043E0,-4.275109863E-1
8.611484667E0,-9.191486206E0,-4.128115540E0,7.738906860E-2
8.631372667E0,-9.031918030E0,-3.689976654E0,3.255729675E-1
8.651260667E0,-9.196725311E0,-3.425925751E0,5.816903687E-1
8.671148667E0,-9.504635010E0,-3.150947571E0,5.529501343E-1
8.691036667E0,-9.733209686E0,-3.480412445E0,2.975811768E-1
8.710924667E0,-9.538614349E0,-3.692970428E0,3.308120728E-2
8.730812667E0,-8.988657990E0,-3.628604279E0,-4.090992737E-1
8.750700667E0,-9.303153992E0,-3.441942444E0,-4.276606750E-1
8.770588667E0,-9.496851196E0,-3.559897156E0,-4.065545654E-1
8.790476667E0,-8.672814789E0,-3.830684052E0,-6.692582703E-1
8.810364667E0,-7.941435699E0,-3.883374481E0,-9.240284729E-1
8.830252667E0,-8.350534973E0,-3.972588959E0,-1.239871674E0
8.850141667E0,-8.750203857E0,-3.784879303E0,-1.004561005E0
8.870029667E0,-8.213869171E0,-3.790417786E0,-5.454656982E-1
8.889917667E0,-7.960446167E0,-3.972289581E0,-5.291496277E-1
8.909805667E0,-8.589887238E0,-4.313879242E0,-9.677375793E-1
8.929693667E0,-9.357790375E0,-4.617747345E0,-8.478369141E-1
8.949581667E0,-9.699829102E0,-4.723876648E0,-9.891430664E-1
8.969469667E0,-9.557325439E0,-4.784650269E0,-1.344055023E0
8.989357667E0,-8.896150360E0,-4.109703827E0,-1.419498138E0
9.009245667E0,-8.237669678E0,-3.629053345E0,-1.371747437E0
9.029133667E0,-8.427025909E0,-3.455863495E0,-1.215173035E0
9.049021667E0,-8.913663940E0,-3.516038361E0,-7.861651611E-1
9.068909667E0,-8.928183746E0,-3.686683502E0,-2.415975952E-1
9.088797667E0,-8.622369690E0,-3.580254822E0,-4.131408691E-2
9.108685667E0,-7.754773865E0,-3.388503571E0,-3.517684937E-1
9.128573667E0,-7.240892487E0,-3.522025909E0,-9.009764099E-1
9.148461667E0,-7.664361877E0,-3.922742615E0,-5.667214966E-1
9.168349667E0,-1.041998154E1,-5.494474182E0,6.858737183E-1
9.188237667E0,-1.139924515E1,-6.571634216E0,3.556604004E-1
9.208125667E0,-1.067310516E1,-5.690117340E0,-8.077203369E-1
9.228013667E0,-9.802665253E0,-5.408253479E0,-1.651665344E0
9.247901667E0,-1.005788452E1,-5.765111389E0,-3.016227722E-1
9.267789667E0,-9.527088318E0,-6.192772064E0,-1.289119263E0
9.287678667E0,-1.000339783E1,-6.644532623E0,-1.245559845E0
9.307566667E0,-9.225016479E0,-6.987768860E0,-6.688092041E-1
9.327454667E0,-8.246052246E0,-7.809559937E0,-9.572593689E-1
9.347342667E0,-8.257428589E0,-7.738008728E0,-8.093669128E-1
9.367230667E0,-7.920778656E0,-6.946005707E0,-6.298901367E-1
9.387118667E0,-8.497978363E0,-6.473288727E0,-9.132508850E-1
9.407006667E0,-9.570498047E0,-6.319857788E0,-6.730004883E-1
9.426894333E0,-9.447004852E0,-7.189549255E0,-8.876541138E-2
9.446782333E0,-8.527017975E0,-7.996970215E0,-4.909790039E-1
9.466670333E0,-7.367080078E0,-7.752827911E0,-7.590715027E-1
9.486558333E0,-6.846762085E0,-7.736811218E0,-4.354444885E-1
9.506446333E0,-6.209836578E0,-8.632249146E0,-1.239572296E0
9.526334333E0,-5.741909637E0,-8.929530945E0,-7.714956665E-1
9.546222333E0,-6.228397980E0,-8.931776276E0,-9.684860229E-1
9.566110333E0,-6.918912048E0,-8.601862335E0,-9.089099121E-1
9.585998333E0,-7.185058594E0,-8.458460541E0,-5.785469055E-1
9.605886333E0,-6.896309052E0,-8.098758545E0,-7.533833313E-1
9.625775333E0,-6.020929413E0,-7.597151642E0,-7.176077271E-1
9.645663333E0,-5.144951019E0,-7.317084045E0,-9.042695618E-1
9.665551333E0,-4.773273926E0,-7.254065094E0,-9.407936096E-1
9.685439333E0,-4.745431824E0,-7.393874359E0,-7.517367554E-1
9.705327333E0,-4.813989258E0,-7.213349762E0,-5.315446472E-1
9.725215333E0,-4.485272827E0,-6.777306519E0,-4.288581848E-1
9.745103333E0,-4.465064850E0,-7.019951935E0,-6.532415771E-1
9.764991333E0,-4.465064850E0,-7.031028900E0,-8.051756287E-1
9.784879333E0,-4.145479431E0,-6.578669586E0,-1.573228455E-1
9.804767333E0,-3.816912689E0,-6.472390594E0,-4.071533203E-1
9.824655333E0,-4.007915497E0,-6.871909790E0,-4.725672913E-1
9.844543333E0,-4.302203522E0,-7.223528595E0,-8.681945801E-3
9.864431333E0,-4.380490723E0,-7.444020081E0,-4.602928162E-1
9.884319333E0,-4.394711151E0,-7.737110596E0,-4.655319214E-1
9.904207333E0,-4.697681122E0,-7.958649902E0,2.445913696E-1
9.924095333E0,-4.510570221E0,-7.605534210E0,3.239263916E-1
9.943983333E0,-4.172124023E0,-7.564669189E0,1.362167358E-2
9.963872333E0,-3.914060669E0,-7.465575256E0,3.981719971E-1
9.983760333E0,-4.144431610E0,-7.992030487E0,8.937913513E-1
1.000364833E1,-4.253704376E0,-8.806786194E0,-1.645079041E-1
1.002353633E1,-3.831582184E0,-9.171727295E0,-8.196954346E-1
1.004342433E1,-3.603306885E0,-9.617649994E0,-2.781216431E-1
1.006331233E1,-2.888692932E0,-1.033196457E1,-5.771997070E-1
1.008320033E1,-1.834584961E0,-1.036040543E1,-3.005749512E-1
1.010308833E1,8.206684113E0,-7.690258026E0,1.394185776E1
1.012297633E1,-4.242777100E0,-1.179322586E1,-8.470585327E0
1.014286433E1,5.959107971E-1,-9.195078735E0,3.517684937E-2
1.016275233E1,-1.249900818E0,-9.369316406E0,-1.933080139E0
1.018264033E1,-2.877466278E0,-9.579778748E0,-1.917662201E0
1.020252833E1,-3.248694305E0,-9.031468964E0,-1.458117828E0
1.022241633E1,-2.931803284E0,-8.624016266E0,-1.015937347E0
1.024230533E1,-3.099454651E0,-8.567583618E0,-1.401535492E0
1.026219333E1,-3.692072296E0,-8.979377289E0,-1.160237274E0
1.028208133E1,-4.506528625E0,-8.964408417E0,-6.607260132E-1
1.030196933E1,-4.670737152E0,-8.456065521E0,-2.381547546E-1
1.032185733E1,-4.653073883E0,-8.265212402E0,-6.668632507E-1
1.034174533E1,-4.771926727E0,-8.428522797E0,-7.601193237E-1
1.036163333E1,-4.737947388E0,-8.738378448E0,-5.670208740E-1
1.038152133E1,-4.327650604E0,-8.819809113E0,-9.940827942E-1
1.040140933E1,-3.931574249E0,-8.913813629E0,-1.356628876E0
1.042129733E1,-3.822451172E0,-8.998387756E0,-1.155746613E0
1.044118608E1,-4.018543396E0,-9.043893127E0,-8.845106506E-1
1.046107408E1,-4.167184296E0,-8.804690552E0,-6.845265198E-1
1.048096208E1,-4.234394531E0,-8.742120667E0,-6.468049622E-1
1.050085108E1,-4.293970642E0,-8.722212067E0,-1.009800110E0
1.052073908E1,-4.260140991E0,-8.796307983E0,-1.219813385E0
1.054062708E1,-4.234095154E0,-8.832382965E0,-1.118174744E0
1.056051508E1,-4.208797760E0,-8.815617828E0,-6.996450806E-1
1.058040308E1,-4.273163910E0,-8.727301483E0,-6.170169067E-1
1.060029108E1,-4.429289246E0,-8.560697937E0,-9.110055542E-1
1.062017908E1,-4.415667572E0,-8.519683228E0,-1.021176453E0
1.064006708E1,-4.348307648E0,-8.621471558E0,-5.213658142E-1
1.065995508E1,-4.222269745E0,-8.798852692E0,-7.243437195E-1
1.067984308E1,-4.200115814E0,-9.031019897E0,-8.650511169E-1
1.069973108E1,-4.088747406E0,-9.092541962E0,-9.042695618E-1
1.071961908E1,-3.927083588E0,-8.984616394E0,-1.146615601E0
1.073950808E1,-4.071533203E0,-8.844507751E0,-9.018745422E-1
1.075939608E1,-4.197271729E0,-8.842561798E0,-6.382727051E-1
1.077928408E1,-4.151916046E0,-8.834777985E0,-7.375163269E-1
1.079917208E1,-4.067641296E0,-8.892258453E0,-1.084494781E0
1.081906008E1,-4.017944641E0,-8.886869659E0,-1.148711243E0
1.083894808E1,-4.071832581E0,-8.827143860E0,-9.351054382E-1
1.085883608E1,-4.156257019E0,-8.780141602E0,-7.984396362E-1
1.087872408E1,-4.136348419E0,-8.735534363E0,-6.965016174E-1
1.089861208E1,-4.039350128E0,-8.777447205E0,-8.660989380E-1
1.091850008E1,-3.820505219E0,-8.867110748E0,-1.026864624E0
1.093838808E1,-3.543281708E0,-8.978479156E0,-1.074765015E0
1.095827608E1,-3.441044312E0,-9.109157410E0,-1.064137115E0
1.097816408E1,-3.473975830E0,-9.232650604E0,-8.629554749E-1
1.099805308E1,-3.616629181E0,-9.281149750E0,-5.875282288E-1
1.101794108E1,-3.984564056E0,-9.052874451E0,-8.728349304E-1
1.103782908E1,-4.157005463E0,-8.745413818E0,-1.171014862E0
1.105771708E1,-4.282294922E0,-8.630602570E0,-1.261875916E0
1.107760508E1,-4.345912628E0,-8.589887238E0,-1.252744904E0
1.109749308E1,-4.421954498E0,-8.532706146E0,-1.086590424E0
1.111738108E1,-4.454436951E0,-8.535699921E0,-9.613009644E-1
1.113726908E1,-4.622238007E0,-8.635392609E0,-1.082249451E0
1.115715708E1,-4.682263184E0,-8.622968445E0,-1.243763580E0
1.117704508E1,-4.679119720E0,-8.533753967E0,-1.109941864E0
1.119693308E1,-4.701872406E0,-8.595276031E0,-1.244811401E0
1.121682208E1,-4.607418823E0,-8.778345337E0,-1.224902802E0
1.123671008E1,-4.368216248E0,-8.765472107E0,-1.124910736E0
1.125659808E1,-4.230502625E0,-8.740923157E0,-1.113534393E0
1.127648608E1,-4.441414032E0,-8.650660858E0,-1.052910461E0
1.129637408E1,-4.642296295E0,-8.467142487E0,-8.553213501E-1
1.131626208E1,-4.651576996E0,-8.521030426E0,-1.116528168E0
1.133615008E1,-4.478237457E0,-8.737779694E0,-1.421893158E0
1.135603808E1,-4.164789276E0,-8.858279114E0,-1.197509766E0
1.137592608E1,-3.973187714E0,-8.926986237E0,-8.765771484E-1
1.139581408E1,-3.774700470E0,-9.048383789E0,-8.196954346E-1
1.141570308E1,-3.666325836E0,-9.145082703E0,-1.070873108E0
1.143559092E1,-3.648512878E0,-9.130113831E0,-1.329834595E0
1.145547892E1,-3.744313660E0,-8.990603943E0,-1.183888092E0
1.147536692E1,-3.930077362E0,-8.876690826E0,-9.195378113E-1
1.149525492E1,-4.038601685E0,-8.809630280E0,-6.759942627E-1
1.151514292E1,-4.141288147E0,-8.827592926E0,-7.170089722E-1
1.153503092E1,-4.176315308E0,-8.804840240E0,-8.559201050E-1
1.155491892E1,-4.107159119E0,-8.807684326E0,-8.518785095E-1
1.157480692E1,-4.025279388E0,-8.805438995E0,-7.849676514E-1
1.159469492E1,-3.994144135E0,-8.890312500E0,-8.286767578E-1
1.161458392E1,-3.949387207E0,-8.883726196E0,-7.204518127E-1
1.163447192E1,-3.939807129E0,-8.913364563E0,-5.447172546E-1
1.165435992E1,-3.908372498E0,-8.955277405E0,-5.069956970E-1
1.167424792E1,-3.817212067E0,-8.965306549E0,-5.785469055E-1
1.169413592E1,-3.649860077E0,-9.041797485E0,-6.083349609E-1
1.171402392E1,-3.515589294E0,-9.132059784E0,-4.927752686E-1
1.173391192E1,-3.340303802E0,-9.181756439E0,-6.012995911E-1
1.175379992E1,-3.371289368E0,-9.107959900E0,-7.541317749E-1
1.177368792E1,-3.582200775E0,-8.985065460E0,-7.312294006E-1
1.179357592E1,-3.677552490E0,-8.980724487E0,-5.595364380E-1
1.181346492E1,-3.647165680E0,-8.986562347E0,-5.014572144E-1
1.183335292E1,-3.629203033E0,-8.982071686E0,-3.525169373E-1
1.185324092E1,-3.575913849E0,-9.016500092E0,-2.381547546E-1
1.187312892E1,-3.560196533E0,-9.016051025E0,-1.793270874E-1
1.189301692E1,-3.511847076E0,-9.071585541E0,-1.528321838E-1
1.191290492E1,-3.321443024E0,-9.153465271E0,6.765930176E-2
1.193279292E1,-2.914289703E0,-9.250014496E0,1.302291870E-1
1.195268092E1,-2.545456696E0,-9.101523285E0,4.655319214E-2
1.197256892E1,-2.300266571E0,-9.016649780E0,1.203497314E-1
1.199245792E1,-2.181713104E0,-8.981323242E0,2.092648315E-1
1.201234592E1,-2.138752441E0,-9.146130524E0,8.637039185E-2
1.203223392E1,-2.157463531E0,-9.307345276E0,-3.129991150E-1
1.205212192E1,-2.557282104E0,-9.134305115E0,-4.800517273E-1
1.207200992E1,-3.700155487E0,-8.902287598E0,2.847079468E-1
1.209189792E1,-4.688699799E0,-9.073531494E0,5.749543762E-1
1.211178592E1,-5.649851074E0,-9.449250183E0,-2.365081787E-1
1.213167392E1,-6.133645020E0,-9.495503998E0,-9.708810425E-1
1.215156192E1,-5.764961700E0,-8.927884369E0,-1.377585297E0
1.217145092E1,-5.355113983E0,-8.741970978E0,-1.112037506E0
1.219133892E1,-4.681215363E0,-9.325307922E0,-8.117619324E-1
1.221122692E1,-3.652404785E0,-9.712852020E0,-9.771679688E-1
1.223111492E1,-2.985242157E0,-9.864636383E0,-1.067579956E0
1.225100292E1,-2.813549194E0,-9.627679138E0,-1.036444702E0
1.227089092E1,-3.143463135E0,-9.539362793E0,-1.049317932E0
1.229077892E1,-3.732338562E0,-9.598789215E0,-1.163680115E0
1.231066692E1,-3.774850159E0,-9.610914001E0,-9.175918579E-1
1.233055492E1,-3.498075714E0,-9.442663879E0,-6.756948853E-1
1.235044292E1,-3.316054230E0,-9.218879242E0,-6.821315002E-1
1.237033192E1,-3.244952087E0,-9.051227875E0,-5.695655823E-1
1.239021992E1,-3.294948120E0,-9.088650055E0,-2.656974792E-1
1.241010792E1,-3.414699097E0,-9.018895111E0,-7.454498291E-2
1.242999592E1,-3.576961670E0,-9.032217407E0,1.148112488E-1
1.244988392E1,-3.676504669E0,-9.149273987E0,1.296304321E-1
1.246977192E1,-3.683240662E0,-9.176667023E0,-2.664459229E-2
1.248965992E1,-3.635340271E0,-9.219178619E0,-2.260299683E-1
1.250954792E1,-3.478017426E0,-9.319320374E0,-3.356021118E-1
1.252943692E1,-3.280727692E0,-9.223220215E0,-3.791615295E-1
1.254932492E1,-3.075205078E0,-8.836723938E0,-2.375559998E-1
1.256921292E1,-3.092568970E0,-8.472531281E0,1.127156067E-1
1.258910092E1,-3.434607697E0,-8.591982880E0,4.881349182E-1
1.260898892E1,-3.751947784E0,-8.536897430E0,8.321195984E-1
1.262887692E1,-4.014801178E0,-8.571924591E0,1.218615875E0
1.264876492E1,-4.260889435E0,-8.686586151E0,1.396595764E0
1.266865292E1,-4.484524384E0,-8.823102264E0,1.948198700E0
1.268854092E1,-4.524191895E0,-8.966054993E0,1.483265533E0
1.270842892E1,-4.687202911E0,-8.952732697E0,5.538482666E-1
1.272831792E1,-4.905000000E0,-8.854237518E0,8.634045410E-1
1.274820592E1,-4.802912292E0,-8.704399109E0,7.544311523E-1
1.276809392E1,-4.604874115E0,-9.086255035E0,-8.731343079E-1
1.278798192E1,-4.326453094E0,-9.206455078E0,-1.551224213E0
1.280786992E1,-3.856131134E0,-9.822723541E0,-2.111209717E0
1.282775792E1,-3.181933136E0,-9.315428467E0,-1.264121246E0
1.284764592E1,-3.099903717E0,-8.970545654E0,-6.361770630E-1
1.286753392E1,-3.733386383E0,-8.993298340E0,-1.558259583E-1
1.288742192E1,-4.379442902E0,-8.787626038E0,3.191363525E-1
1.290731092E1,-5.026846619E0,-8.791817322E0,5.007087708E-1
1.292719892E1,-5.213957520E0,-8.514444122E0,3.326083374E-1
1.294708692E1,-5.219346313E0,-8.215066681E0,3.695814514E-1
1.296697492E1,-5.300327911E0,-8.100405121E0,5.983058167E-1
1.298686292E1,-5.347030792E0,-8.177943878E0,6.276448059E-1
1.300675092E1,-5.372328186E0,-8.516090698E0,2.850073242E-1
1.302663892E1,-5.287754059E0,-8.669222260E0,1.947450256E-1
1.304652692E1,-5.058430939E0,-8.578361206E0,3.956272888E-1
1.306641592E1,-4.910538483E0,-8.683292999E0,5.207670593E-1
1.308630392E1,-4.647834778E0,-8.956325226E0,4.459226990E-1
1.310619192E1,-4.288432159E0,-9.256750488E0,2.273771667E-1
1.312607992E1,-3.741319885E0,-9.254355469E0,4.689747620E-1
1.314596792E1,-3.492686920E0,-9.159003754E0,3.305126953E-1
1.316585592E1,-3.572620697E0,-9.031918030E0,-6.997947693E-1
1.318574392E1,-4.043691101E0,-8.639284515E0,-1.661544800E0
1.320563192E1,-4.666545868E0,-8.689280548E0,-1.452729034E0
1.322551992E1,-4.909041595E0,-9.071435852E0,-1.052162018E0
1.324540892E1,-4.640200653E0,-9.174571381E0,-9.142987061E-1
1.326529692E1,-4.404889984E0,-9.551487579E0,-1.517244873E0
1.328518492E1,-4.153562622E0,-1.019559814E1,-3.586242371E0
1.330507292E1,-3.578907623E0,-1.001342697E1,-5.207520905E0
1.332496092E1,-2.681673431E0,-9.000782776E0,-6.029611359E0
1.334484892E1,-3.018922119E0,-8.711883545E0,-2.679128723E0
1.336473692E1,-5.113217010E0,-8.409212952E0,3.848497009E-1
1.338462492E1,-6.759643250E0,-7.569758606E0,3.092419281E0
1.340451392E1,-7.207511902E0,-6.171067200E0,2.957100677E0
1.342440192E1,-6.491850128E0,-5.450316010E0,3.445235596E0
1.344428933E1,-4.992867279E0,-6.377637634E0,5.950126648E-1
1.346417733E1,-3.937112732E0,-6.905739441E0,-2.523901520E0
1.348406533E1,-2.848875732E0,-7.178023224E0,-1.845212860E0
1.350395333E1,-2.358196106E0,-6.549929352E0,-5.284011841E-2
1.352384133E1,-2.199226685E0,-6.100114746E0,5.971083069E-1
1.354372933E1,-2.588117981E0,-6.809639282E0,1.628613281E-1
1.356361733E1,-3.726650391E0,-9.545200653E0,-5.601351929E-1
1.358350633E1,-6.491251373E0,-1.538710236E1,-3.635040894E0
1.360339433E1,-9.539811859E0,-1.926868057E1,-9.401050415E0
1.362328233E1,-4.669389954E0,-1.180250656E1,-9.615704041E0
1.364317033E1,-3.052452393E0,-9.185049591E0,-1.850002899E0
1.366305833E1,-1.615141296E0,-5.529351654E0,2.990481262E0
1.368294633E1,-1.835333405E0,-4.472848663E0,3.353775787E0
1.370283433E1,-3.843557281E0,-6.571783905E0,2.598147125E0
1.372272233E1,-6.033353577E0,-9.115444336E0,2.550845490E0
1.374261133E1,-6.928791504E0,-9.979297943E0,1.129700775E0
1.376249933E1,-6.652615814E0,-8.763376465E0,-1.071471863E0
1.378238733E1,-6.099066925E0,-7.708819427E0,4.870870972E-1
1.380227533E1,-6.350543976E0,-7.526947632E0,6.562353516E-1
1.382216333E1,-6.985822906E0,-7.478149109E0,-4.151766357E0
1.384205133E1,-7.300169220E0,-8.151898041E0,-5.207820282E0
1.386193933E1,-5.309758301E0,-7.382797394E0,1.119521942E0
1.388182733E1,-5.441484375E0,-7.577243042E0,1.535207520E0
1.390171633E1,-6.067632294E0,-8.473728790E0,-4.534071350E-1
1.392160433E1,-6.101761322E0,-8.844807129E0,-5.819897461E-1
1.394149233E1,-5.442382507E0,-8.387508087E0,8.355624390E-1
1.396138033E1,-4.835694122E0,-8.104297028E0,1.099014587E0
1.398126833E1,-4.398004303E0,-8.203690338E0,1.104403381E0
1.400115633E1,-4.209845581E0,-8.605155487E0,1.081650696E0
1.402104433E1,-4.181554413E0,-8.996741180E0,7.900570679E-1
1.404093233E1,-4.198918304E0,-9.137448578E0,8.219407654E-1
1.406082133E1,-4.174818420E0,-9.177565155E0,2.046244812E-1
1.408070933E1,-4.267775116E0,-8.788075104E0,-3.013233948E-1
1.410059733E1,-4.811893616E0,-8.494385834E0,-8.000862122E-1
1.412048533E1,-5.297334137E0,-8.297844543E0,-1.197958832E0
1.414037333E1,-5.343288574E0,-8.215815125E0,-9.578581238E-1
1.416026133E1,-5.264552307E0,-8.404123535E0,-1.829196167E-1
1.418014933E1,-5.107229462E0,-8.572223969E0,1.775308228E-1
1.420003733E1,-4.937033386E0,-8.728199615E0,3.519181824E-1
1.421992633E1,-4.701423340E0,-8.682843933E0,5.025050354E-1
1.423981433E1,-4.651127930E0,-8.600664825E0,7.427554321E-1
1.425970233E1,-4.629273376E0,-8.476872253E0,8.318202209E-1
1.427959033E1,-4.710853729E0,-8.439899139E0,5.378315735E-1
1.429947833E1,-4.760849762E0,-8.457263031E0,2.604583740E-1
1.431936633E1,-4.800517273E0,-8.529562683E0,1.478924561E-1
1.433925433E1,-4.751119995E0,-8.565937042E0,1.049317932E-1
1.435914233E1,-4.693190460E0,-8.543932800E0,6.316864014E-2
1.437903133E1,-4.736300812E0,-8.557853851E0,1.142124939E-1
1.439891933E1,-4.887187042E0,-8.572074280E0,9.190887451E-2
1.441880733E1,-4.980892181E0,-8.501121826E0,1.047821045E-1
1.443869542E1,-4.996010742E0,-8.416847076E0,1.272354126E-1
1.445858342E1,-5.031636658E0,-8.429121552E0,5.568420410E-2
1.447847142E1,-5.116959229E0,-8.494685211E0,-9.834548950E-2
1.449835942E1,-5.120701447E0,-8.496032410E0,-1.689985657E-1
1.451824842E1,-5.012626190E0,-8.424630890E0,-1.434017944E-1
1.453813642E1,-4.937931519E0,-8.396190033E0,-5.688171387E-2
1.455802442E1,-4.919070740E0,-8.479117584E0,9.160949707E-2
1.457791242E1,-4.957989807E0,-8.502618713E0,1.447489929E-1
1.459780042E1,-4.978946228E0,-8.440497894E0,1.814227295E-1
1.461768842E1,-4.980443115E0,-8.434660034E0,1.585203552E-1
1.463757642E1,-4.943769379E0,-8.464448090E0,5.837860107E-2
1.465746442E1,-4.903652802E0,-8.468938751E0,3.367996216E-2
1.467735342E1,-4.913831635E0,-8.490793304E0,1.047821045E-3
1.469724142E1,-4.933740234E0,-8.496481476E0,-7.499404907E-2
1.471712942E1,-4.932842102E0,-8.501870270E0,-1.058299255E-1
1.473701742E1,-4.850962372E0,-8.397686920E0,-2.589614868E-2
1.475690542E1,-4.870122528E0,-8.386460266E0,8.412506104E-2
1.477679342E1,-4.906646576E0,-8.437204742E0,1.519340515E-1
1.479668142E1,-4.919220428E0,-8.460855560E0,1.761836243E-1
1.481657042E1,-4.974006500E0,-8.470285950E0,2.194436646E-1
1.483645842E1,-4.980293427E0,-8.467591553E0,1.076261902E-1
1.485634642E1,-4.997058563E0,-8.482111359E0,1.886077881E-2
1.487623442E1,-5.009183350E0,-8.485554199E0,-5.044509888E-2
1.489612242E1,-4.984933777E0,-8.452323303E0,-8.262817383E-2
1.491601042E1,-5.050497437E0,-8.442144470E0,-5.822891235E-2
1.493589842E1,-5.111869812E0,-8.454718323E0,-1.886077881E-2
1.495578742E1,-5.097499695E0,-8.482410736E0,-4.490661621E-3
1.497567542E1,-4.918921051E0,-8.417745209E0,5.688171387E-2
1.499556342E1,-4.795727234E0,-8.425978088E0,1.142124939E-1
1.501545142E1,-4.831203461E0,-8.431965637E0,1.387614441E-1
1.503533942E1,-4.887636108E0,-8.466543732E0,1.336720276E-1
1.505522742E1,-4.921914825E0,-8.451425171E0,4.999603271E-2
1.507511642E1,-4.990172882E0,-8.458909607E0,6.451583862E-2
1.509500442E1,-5.004243622E0,-8.440348206E0,1.332229614E-2
1.511489242E1,-4.994364166E0,-8.435408478E0,-3.323089600E-2
1.513478042E1,-4.980293427E0,-8.460107117E0,-2.409988403E-2
1.515466842E1,-4.994364166E0,-8.452023926E0,-5.942642212E-2
1.517455642E1,-4.983287201E0,-8.451125793E0,-7.155120850E-2
1.519444442E1,-4.991520081E0,-8.441845093E0,-6.017486572E-2
1.521433342E1,-4.932093658E0,-8.430169373E0,-1.170565796E-1
1.523422142E1,-4.961133270E0,-8.394842834E0,-4.864883423E-2
1.525410942E1,-5.019511871E0,-8.390202484E0,5.688171387E-3
1.527399742E1,-5.081632690E0,-8.372539215E0,6.451583862E-2
1.529388542E1,-5.122797089E0,-8.389603729E0,8.053253174E-2
1.531377342E1,-5.106930084E0,-8.385562134E0,4.790039062E-3
1.533366142E1,-5.049599304E0,-8.397836609E0,-4.355941772E-2
1.535355042E1,-4.983137512E0,-8.443791046E0,-1.282832336E-1
1.537343842E1,-4.907245331E0,-8.473878479E0,-1.574725342E-1
1.539332642E1,-4.911436615E0,-8.481213226E0,-1.236428833E-1
1.541321442E1,-4.915029144E0,-8.491541748E0,-7.454498291E-2
1.543310246E1,-4.925956421E0,-8.485853577E0,-2.110610962E-2
1.545299046E1,-4.973557434E0,-8.479267273E0,1.916015625E-2
1.547287846E1,-4.957391052E0,-8.441396027E0,-2.484832764E-2
1.549276746E1,-4.966971130E0,-8.413703613E0,-5.029541016E-2
1.551265546E1,-4.977599030E0,-8.430019684E0,-7.155120850E-2
1.553254346E1,-4.981940002E0,-8.445437622E0,-9.310638428E-2
1.555243146E1,-4.994962921E0,-8.452472992E0,-8.202941895E-2
1.557231946E1,-5.025499420E0,-8.487350464E0,-4.670288086E-2
1.559220746E1,-4.982987823E0,-8.420888672E0,-4.999603271E-2
1.561209546E1,-4.957690430E0,-8.422535248E0,-4.580474854E-2
1.563198446E1,-4.943769379E0,-8.487350464E0,-2.963836670E-2
1.565187246E1,-4.925507355E0,-8.480913849E0,-4.625381470E-2
1.567176046E1,-4.933590546E0,-8.461604004E0,-2.844085693E-2
