"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
7.711551708E0,-1.680285126E-1,-2.359374905E-1,2.389698930E-1
7.731439708E0,-5.287362295E-1,1.545851791E-1,1.201794605E0
7.751327708E0,-8.881107813E-1,6.441196284E-1,2.287923099E0
7.771215708E0,-1.146606245E0,1.337294472E0,2.842475370E0
7.791103708E0,-9.885817337E-1,1.277181587E0,2.557470385E0
7.810991708E0,-3.011801380E-1,1.158115612E0,1.912017299E0
7.830879708E0,-1.029460788E-2,6.900688031E-1,8.184196452E-1
7.850767708E0,1.207426643E-1,1.303835535E-1,-2.096823227E-1
7.870655708E0,2.551654744E-1,-9.018719110E-1,-1.253527261E0
7.890543708E0,4.274484211E-1,-8.235870489E-1,-1.738377213E0
7.910431708E0,3.589851272E-1,-7.033145007E-1,-2.239248537E0
7.930319708E0,9.572231162E-1,-3.402907017E-1,-2.047521844E0
7.950207708E0,7.550585586E-1,-3.143004128E-1,-1.896340914E0
7.970095708E0,5.672664571E-1,-5.136241007E-1,-1.487335196E0
7.989983708E0,8.017175853E-2,-6.208094108E-1,-4.056599414E-1
8.009871708E0,-3.750176078E-1,-3.684666798E-1,3.817296267E-1
8.029759708E0,-3.530326617E-1,7.384097815E-2,1.442571251E0
8.049647708E0,-6.797019821E-1,6.226325727E-1,1.995323750E0
8.069535708E0,-9.273830205E-1,1.161739716E0,2.077029233E0
8.089423708E0,-7.295740539E-1,1.009657145E0,1.725933169E0
8.109311708E0,-7.625605363E-1,9.612158874E-1,1.502184784E0
8.129199708E0,-2.304177189E-1,4.972165212E-1,9.684544480E-1
8.149087708E0,5.103555071E-1,-6.151653859E-1,-1.271851265E-1
8.168975708E0,7.623588073E-1,-4.464606428E-1,-9.848781073E-1
8.188863708E0,6.052248269E-1,-2.589182174E-1,-1.871759219E0
8.208751708E0,4.344867146E-1,-3.066826603E-1,-2.200481497E0
8.228639708E0,4.230893219E-1,-5.037382132E-1,-1.857198483E0
8.248527708E0,2.032147175E-1,-4.241643324E-1,-1.680379851E0
8.268415708E0,4.581410408E-1,-4.564155275E-1,-1.443196903E0
8.288303708E0,4.199809420E-1,-5.251781988E-1,-6.736425126E-1
8.308191708E0,-7.901985705E-2,-3.432651803E-1,2.742227197E-1
8.328079708E0,-3.217260844E-1,1.998052061E-2,1.228775997E0
8.347968708E0,-5.351441932E-1,4.705248588E-1,2.032781013E0
8.367856708E0,-1.012710854E0,7.946880627E-1,2.023457043E0
8.387744708E0,-9.888097751E-1,1.002296670E0,1.648885578E0
8.407632708E0,-8.548190743E-1,9.283214986E-1,1.535942953E0
8.427520667E0,-2.711938620E-1,2.468548268E-1,9.040122843E-1
8.447408667E0,5.551328999E-1,-6.084153602E-1,-2.678258657E-1
8.467296667E0,8.535736173E-1,-3.239661527E-1,-1.339601784E0
8.487184667E0,5.649451125E-1,-7.586031407E-2,-1.818243163E0
8.507072667E0,5.389384514E-1,-2.669031751E-1,-1.843325379E0
8.526960667E0,3.306699854E-1,-2.946338877E-1,-1.317739044E0
8.546848667E0,3.481747949E-1,-2.158739394E-1,-1.115526028E0
8.566736667E0,-7.398131132E-2,-2.929940361E-1,-8.070958543E-1
8.586624667E0,-3.535998416E-1,-4.239152411E-1,5.995150208E-2
8.606512667E0,-2.234197712E-1,-2.559089479E-1,5.320989633E-1
8.626400667E0,-5.672208488E-2,2.147694004E-1,7.708220673E-1
8.646288667E0,-1.963804919E-1,4.853206533E-1,9.978039622E-1
8.666176667E0,-5.034464371E-1,7.526258245E-1,9.546573579E-1
8.686064667E0,-7.267779154E-1,4.443044820E-1,7.003619492E-1
8.705952667E0,-5.490389317E-1,1.621257484E-1,4.829273880E-1
8.725840667E0,1.404852033E-2,1.871720043E-1,4.853188992E-2
8.745728667E0,-2.330267465E-1,3.417317480E-1,2.060558796E-2
8.765616667E0,-4.819772154E-1,2.343254131E-1,6.844633698E-2
8.785504667E0,3.131131357E-1,-5.483577311E-2,-1.941614735E-1
8.805392667E0,1.086714969E0,-1.247061995E-1,-4.003437261E-1
8.825280667E0,7.377455378E-1,-2.074057093E-1,-6.910438994E-1
8.845168667E0,2.889255434E-1,-3.115425736E-2,-5.061596183E-1
8.865057667E0,7.941676605E-1,1.639734685E-2,-5.552048206E-2
8.884945667E0,1.064277449E0,-1.334375542E-1,2.633461677E-2
8.904833667E0,4.608868933E-1,-4.036476222E-1,-3.960798633E-1
8.924721667E0,-3.517304868E-1,-6.622933593E-1,-2.496013371E-1
8.944609667E0,-7.655753607E-1,-7.270667678E-1,-3.262839890E-1
8.964497667E0,-6.654505634E-1,-7.514043412E-1,-6.768538034E-1
8.984385667E0,-7.433916092E-2,-5.732610226E-2,-7.593194246E-1
9.004273667E0,6.018884057E-1,5.163562122E-1,-7.725609561E-1
9.024161667E0,4.295294452E-1,7.803846037E-1,-6.664972150E-1
9.044049667E0,-1.167589563E-1,8.365839475E-1,-2.390528870E-1
9.063937667E0,-1.941275597E-1,7.738827923E-1,2.774258244E-1
9.083825667E0,1.757146776E-2,9.730263859E-1,5.448283883E-1
9.103713667E0,8.379463488E-1,1.268549635E0,2.795401045E-1
9.123601667E0,1.300852286E0,1.269189321E0,-2.813949144E-1
9.143489667E0,9.176129079E-1,1.072775792E0,9.608144760E-3
9.163377667E0,-1.880170439E0,-3.668034393E-1,1.235302659E0
9.183265667E0,-3.048114928E0,-1.451462528E0,1.140604590E0
9.203153667E0,-2.384331406E0,-6.600541681E-1,-1.298456828E-1
9.223041667E0,-1.488412837E0,-2.415338606E-1,-9.264364294E-1
9.242929667E0,-1.796162907E0,-5.234959549E-1,4.484030148E-1
9.262818667E0,-1.290298646E0,-8.977885079E-1,-4.588321086E-1
9.282706667E0,-1.849148621E0,-1.175442958E0,-3.662672496E-1
9.302594667E0,-1.375935797E0,-1.334898868E0,4.219433407E-1
9.322482667E0,-4.375483167E-1,-1.953332555E0,1.373394012E-1
9.342370667E0,-5.689346677E-1,-1.769874995E0,3.553703785E-1
9.362258667E0,-4.190863180E-1,-7.985524875E-1,5.009087455E-1
9.382146667E0,-1.048520957E0,-1.208625323E-1,1.678433020E-1
9.402034667E0,-2.320740012E0,2.229046315E-1,2.910336109E-1
9.421922667E0,-2.345718732E0,-4.396550685E-1,8.693618305E-1
9.441810333E0,-1.584731097E0,-1.186508814E0,4.285119566E-1
9.461698333E0,-5.566689634E-1,-8.148001456E-1,4.761738539E-2
9.481586333E0,-1.200316429E-1,-6.343088776E-1,2.895647903E-1
9.501474333E0,3.617859435E-1,-1.328510200E0,-5.810776535E-1
9.521362333E0,6.785541737E-1,-1.540617948E0,-3.561340979E-1
9.541250333E0,6.461056352E-2,-1.377719198E0,-5.435197083E-1
9.561138333E0,-8.654709470E-1,-8.939901567E-1,-6.034197915E-1
9.581026333E0,-1.356288568E0,-5.713437206E-1,-2.789741671E-1
9.600914333E0,-1.337131920E0,-8.302286088E-2,-4.672662055E-1
9.620803333E0,-6.688858026E-1,5.543838716E-1,-4.522482169E-1
9.640691333E0,1.966886401E-2,9.975911236E-1,-6.741839647E-1
9.660579333E0,2.211680084E-1,1.181559146E0,-7.069926918E-1
9.680467333E0,1.097671482E-1,1.151918440E0,-5.525139320E-1
9.700355333E0,-1.557078445E-1,1.371586053E0,-2.948751402E-1
9.720243333E0,2.619844973E-3,1.909723436E0,-1.833265464E-1
9.740131333E0,-1.005618766E-1,1.796555255E0,-3.460862060E-1
9.760019333E0,-2.928601348E-1,1.816627577E0,-5.407832114E-1
9.779907333E0,-1.526503354E-1,2.330195544E0,7.297321480E-2
9.799795333E0,2.944920927E-2,2.532243158E0,-7.555187345E-2
9.819683333E0,-2.954121521E-1,2.254789267E0,-1.341023461E-1
9.839571333E0,-7.525363621E-1,1.944847661E0,3.611555771E-1
9.859459333E0,-9.850380287E-1,1.756563808E0,-8.193118572E-3
9.879347333E0,-1.057926495E0,1.499996756E0,-2.046057701E-2
9.899235333E0,-1.403963841E0,1.252232687E0,7.637574613E-1
9.919123333E0,-1.235315231E0,1.631362057E0,9.445077610E-1
9.939012333E0,-8.986682215E-1,1.626145756E0,6.673661844E-1
9.958900333E0,-5.124096340E-1,1.740391579E0,1.032317737E0
9.978788333E0,-6.349865699E-1,1.162641649E0,1.687769562E0
9.998676333E0,-5.969004384E-1,3.139481181E-1,7.694573271E-1
1.001856433E1,-5.145403594E-2,-2.161891043E-1,1.882604635E-1
1.003845233E1,4.339230430E-1,-6.785664529E-1,8.024543345E-1
1.005834033E1,1.250319186E0,-1.554596887E0,6.964128859E-1
1.007822833E1,2.469132405E0,-1.686364476E0,9.444728239E-1
1.009811633E1,1.123923960E1,7.787988389E-1,1.363888662E1
1.011800433E1,-4.281281599E-1,-3.144810333E0,-8.188053714E0
1.013789233E1,5.192411699E0,-1.577450144E-1,2.204300898E0
1.015778033E1,2.951916244E0,-3.581559920E-1,-5.269381376E-1
1.017766833E1,1.237278726E0,-5.915458506E-1,-6.173316331E-1
1.019755633E1,6.930061519E-1,-1.542723531E-1,-1.741908932E-1
1.021744533E1,9.501512012E-1,2.697127622E-1,-8.557297781E-2
1.023733333E1,8.745484570E-1,3.797538525E-1,-4.579537837E-1
1.025722133E1,3.337359729E-1,-2.678024769E-2,-3.168488487E-1
1.027710933E1,-4.988385388E-1,-5.190397918E-2,2.089198458E-1
1.029699733E1,-6.827001420E-1,4.281454092E-1,6.591354974E-1
1.031688533E1,-6.121590400E-1,6.373938686E-1,2.809446057E-1
1.033677333E1,-7.177828512E-1,4.676714176E-1,1.480525967E-1
1.035666133E1,-6.893101269E-1,1.614474714E-1,3.700293481E-1
1.037654933E1,-2.861902159E-1,5.019542277E-2,-4.313958764E-2
1.039643733E1,1.501412952E-1,-3.051077127E-2,-4.460408127E-1
1.041632533E1,2.968681088E-1,-1.299672318E-1,-3.164325269E-1
1.043621408E1,1.096309081E-1,-1.810935313E-1,-2.589724503E-2
1.045610208E1,-4.586322069E-2,4.261099935E-2,1.652668726E-1
1.047599008E1,-1.225152478E-1,1.343543977E-1,2.038818848E-1
1.049587908E1,-1.863498858E-1,1.475211579E-1,-1.519387293E-1
1.051576708E1,-1.592228982E-1,7.865440607E-2,-3.709473610E-1
1.053565508E1,-1.150430909E-1,3.395419657E-2,-3.168337190E-1
1.055554308E1,-8.684577048E-2,3.807589889E-2,1.131284201E-1
1.057543108E1,-1.354872957E-1,1.187850165E-1,2.142887592E-1
1.059531908E1,-2.941544160E-1,2.886431229E-1,-5.494869746E-2
1.061520708E1,-2.876333088E-1,3.430251521E-1,-2.090402254E-1
1.063509508E1,-2.151611638E-1,2.392347354E-1,2.868350907E-1
1.065498308E1,-7.369070470E-2,6.725350499E-2,1.506043947E-1
1.067487108E1,-5.900688440E-2,-1.665023893E-1,-2.408358492E-2
1.069475908E1,5.042814195E-2,-2.454731297E-1,-5.282849707E-2
1.071464708E1,2.140165713E-1,-1.581414557E-1,-3.202332902E-1
1.073453508E1,1.023710051E-1,5.609818697E-3,-1.058194005E-1
1.075442408E1,-4.618335575E-2,1.679261863E-2,1.859695975E-1
1.077431208E1,-1.831932664E-3,1.815794349E-2,1.032840478E-1
1.079420008E1,7.879503161E-2,-3.962424159E-2,-2.513975286E-1
1.081408808E1,1.273476791E-1,-3.828464448E-2,-3.357447839E-1
1.083397608E1,9.062774956E-2,1.910694659E-2,-1.303660119E-1
1.085386408E1,-7.968293130E-3,6.458892882E-2,1.421107292E-2
1.087375208E1,1.867483735E-2,1.060731697E-1,1.329739431E-1
1.089364008E1,1.083161616E-1,8.019631684E-2,-1.576994061E-2
1.091352808E1,3.205700898E-1,-2.788361728E-2,-1.851615123E-1
1.093341608E1,6.250091735E-1,-1.374773955E-1,-2.042713094E-1
1.095330408E1,7.538736203E-1,-2.675586480E-1,-1.669111097E-1
1.097319208E1,7.253242975E-1,-4.195716369E-1,1.154240370E-2
1.099308108E1,6.104215398E-1,-4.720287627E-1,3.453036658E-1
1.101296908E1,2.442074999E-1,-2.679042184E-1,1.001231162E-1
1.103285708E1,5.556901395E-2,5.476034403E-2,-2.156955993E-1
1.105274508E1,-7.020751834E-2,1.840416974E-1,-3.101082516E-1
1.107263308E1,-1.452588701E-1,2.108026493E-1,-3.041008222E-1
1.109252108E1,-2.046157104E-1,2.647537386E-1,-1.409028406E-1
1.111240908E1,-2.376059934E-1,2.740052032E-1,5.391132832E-4
1.113229708E1,-4.049074048E-1,1.873243243E-1,-1.091675162E-1
1.115218508E1,-4.748099908E-1,1.848088521E-1,-2.902078378E-1
1.117207308E1,-4.872780088E-1,2.843331403E-1,-1.504851115E-1
1.119196108E1,-5.106575158E-1,2.396978348E-1,-2.695975721E-1
1.121185008E1,-4.197871068E-1,3.948917091E-2,-2.600724578E-1
1.123173808E1,-1.764216059E-1,3.873020232E-2,-1.660188246E-1
1.125162608E1,-2.151073694E-2,7.453094959E-2,-1.639958341E-1
1.127151408E1,-2.209233025E-1,1.443554753E-1,-1.236428833E-1
1.129140208E1,-4.338329959E-1,3.437665790E-1,7.450653747E-2
1.131129008E1,-4.704918221E-1,3.024273491E-1,-1.571240401E-1
1.133117808E1,-3.229575080E-1,1.049382252E-1,-4.913765415E-1
1.135106608E1,-6.489824653E-3,-2.388587594E-2,-3.003152617E-1
1.137095408E1,1.826608774E-1,-8.479632139E-2,1.194827355E-2
1.139084208E1,3.801959020E-1,-2.140490234E-1,8.337654434E-2
1.141073008E1,5.072909814E-1,-3.090884972E-1,-1.631958620E-1
1.143061892E1,5.148815444E-1,-3.056316233E-1,-4.482709408E-1
1.145050692E1,4.279626837E-1,-1.603183740E-1,-3.461971935E-1
1.147039492E1,2.390514252E-1,-3.760870636E-2,-9.227841854E-2
1.149028292E1,1.151313838E-1,3.429742813E-2,1.485298026E-1
1.151017092E1,4.209702909E-3,3.053591430E-2,1.217389568E-1
1.153005892E1,-4.643770963E-2,4.821847916E-2,-2.940681696E-2
1.154994692E1,8.763806820E-3,5.540353775E-2,-5.504101038E-2
1.156983492E1,8.049686372E-2,7.789777637E-2,8.895076811E-5
1.158972292E1,1.035056573E-1,-2.212001681E-3,-5.127664603E-2
1.160961192E1,1.175617790E-1,9.012313485E-3,1.580853224E-2
1.162949992E1,1.160833105E-1,-3.754497170E-3,1.768980809E-1
1.164938792E1,1.243085888E-1,-4.361379683E-2,2.038234857E-1
1.166927592E1,1.880072790E-1,-4.184618354E-2,1.184879049E-1
1.168916392E1,3.403453732E-1,-9.452784240E-2,3.201708712E-2
1.170905192E1,4.591186953E-1,-1.846258342E-1,1.082459220E-1
1.172893992E1,5.979637545E-1,-2.239413428E-1,-3.435246505E-2
1.174882792E1,5.574773410E-1,-1.432053280E-1,-2.313439178E-1
1.176871592E1,3.223491052E-1,9.323970079E-3,-2.787730960E-1
1.178860392E1,1.681501347E-1,3.305138648E-2,-1.307366888E-1
1.180849292E1,1.543939751E-1,4.467038870E-2,-1.000119460E-1
1.182838092E1,1.275377136E-1,6.687051237E-2,2.520266891E-2
1.184826892E1,1.446577764E-1,5.929135144E-2,1.266144018E-1
1.186815692E1,1.162879631E-1,6.491227984E-2,1.810028994E-1
1.188804492E1,1.318228456E-1,3.917225182E-2,1.865390432E-1
1.190793292E1,2.844319582E-1,-2.483487904E-2,3.663245888E-1
1.192782092E1,6.432179877E-1,-1.360325485E-1,4.276220834E-1
1.194770892E1,9.941640705E-1,3.286602974E-2,3.064630608E-1
1.196759692E1,1.213667669E0,1.295438933E-1,3.027793515E-1
1.198748492E1,1.284400560E0,1.917553443E-1,3.516772771E-1
1.200737392E1,1.281754402E0,6.173548758E-2,2.188437402E-1
1.202726192E1,1.194862439E0,-8.070385516E-2,-1.750141811E-1
1.204714992E1,7.406396171E-1,9.326952159E-2,-4.325442696E-1
1.206703792E1,-4.706304011E-1,4.086157089E-1,2.635854650E-1
1.208692592E1,-1.588565409E0,2.609887165E-1,6.278938973E-1
1.210681392E1,-2.611490471E0,-8.467352986E-2,-1.324499595E-1
1.212670192E1,-3.180710191E0,-1.571561998E-1,-8.960390210E-1
1.214658992E1,-2.856963309E0,3.855700779E-1,-1.343984857E0
1.216647792E1,-2.421371763E0,6.327640432E-1,-1.113197594E0
1.218636692E1,-1.773204984E0,6.148698092E-2,-8.129769838E-1
1.220625492E1,-6.794520137E-1,-3.669519585E-1,-9.738783252E-1
1.222614292E1,6.725321263E-2,-5.526466638E-1,-1.120785525E0
1.224603092E1,2.834081107E-1,-3.406903589E-1,-1.157829975E0
1.226591892E1,1.536122024E-2,-2.518196976E-1,-1.145469546E0
1.228580692E1,-5.451461479E-1,-3.077448070E-1,-1.256350297E0
1.230569492E1,-6.011525336E-1,-3.353074121E-1,-1.002022728E0
1.232558292E1,-2.815741315E-1,-1.826097143E-1,-7.179614836E-1
1.234547092E1,-4.392369926E-2,1.799012840E-2,-7.215879267E-1
1.236535992E1,7.574190795E-2,1.736143577E-1,-6.278588140E-1
1.238524792E1,7.789192915E-2,1.217051160E-1,-3.041721582E-1
1.240513592E1,-1.692885876E-2,1.754550612E-1,-8.337077022E-2
1.242502392E1,-1.376332238E-1,1.655761904E-1,1.221705544E-1
1.244491192E1,-2.029998323E-1,3.489442885E-2,1.702393448E-1
1.246479992E1,-1.719519943E-1,-1.699317813E-2,8.448057175E-3
1.248468792E1,-8.015830994E-2,-7.067646503E-2,-1.994637287E-1
1.250457592E1,1.230131382E-1,-1.970347953E-1,-3.189843249E-1
1.252446392E1,3.758560985E-1,-1.330323422E-1,-4.024451423E-1
1.254435292E1,6.366717374E-1,2.059488755E-1,-2.715353394E-1
1.256424092E1,6.848706284E-1,5.818242699E-1,6.412699878E-2
1.258412892E1,3.962836388E-1,4.507788116E-1,5.147116828E-1
1.260401692E1,1.092432377E-1,4.913842160E-1,9.301177633E-1
1.262390492E1,-1.427969000E-1,4.486188501E-1,1.413744478E0
1.264379292E1,-3.634845597E-1,3.301858360E-1,1.684955882E0
1.266368092E1,-5.661122167E-1,1.811461562E-1,2.336756705E0
1.268356892E1,-5.924530461E-1,1.041447580E-2,2.033626521E0
1.270345692E1,-7.134845629E-1,3.576741815E-3,1.088142275E0
1.272334592E1,-9.053232300E-1,7.744169354E-2,1.266161925E0
1.274323392E1,-7.856687325E-1,2.268591034E-1,1.145835655E0
1.276312192E1,-5.999652565E-1,-1.766133946E-1,-5.552200234E-1
1.278300992E1,-1.991880324E-1,-1.855268902E-1,-1.487884834E0
1.280289792E1,2.542044845E-1,-9.695987481E-1,-2.155482495E0
1.282278592E1,1.052961625E0,-5.038393700E-1,-1.520537440E0
1.284267392E1,1.225169435E0,-1.336346054E-1,-8.531999803E-1
1.286256192E1,6.123914668E-1,-1.816244584E-1,-3.354483300E-1
1.288245092E1,-6.297246605E-2,3.352442622E-2,1.374493106E-1
1.290233892E1,-7.299523687E-1,3.906115472E-2,4.050980240E-1
1.292222692E1,-9.409368664E-1,2.914644045E-1,2.695893860E-1
1.294211492E1,-9.315705040E-1,6.085694343E-1,2.837074882E-1
1.296200292E1,-9.922005755E-1,7.101344007E-1,5.524080974E-1
1.298189092E1,-1.010686548E0,6.438006628E-1,6.433305466E-1
1.300177892E1,-1.025390249E0,2.914433545E-1,3.629799449E-1
1.302166692E1,-9.331457439E-1,1.091254163E-1,2.852388740E-1
1.304155492E1,-6.846972585E-1,1.769297290E-1,4.977980268E-1
1.306144392E1,-5.005599591E-1,9.476348519E-2,6.544648147E-1
1.308133192E1,-2.003370103E-1,-2.037503225E-1,6.247960424E-1
1.310121992E1,2.086029267E-1,-5.348594338E-1,3.924931812E-1
1.312110792E1,7.898316577E-1,-5.855109394E-1,5.734773695E-1
1.314099592E1,1.109097818E0,-5.111811340E-1,4.312485266E-1
1.316088392E1,1.086458569E0,-4.010616910E-1,-5.957377195E-1
1.318077192E1,6.686893362E-1,-3.039265752E-2,-1.626096640E0
1.320065992E1,7.005139768E-2,-6.845510781E-2,-1.395938537E0
1.322054792E1,-1.674417445E-1,-4.736618900E-1,-7.902102649E-1
1.324043692E1,1.241790730E-1,-6.169905943E-1,-4.813509786E-1
1.326032492E1,4.440521747E-1,-1.005163268E0,-8.725227622E-1
1.328021292E1,7.494873315E-1,-1.713650508E0,-2.761381506E0
1.330010092E1,1.359905655E0,-1.648379209E0,-4.288383043E0
1.331998892E1,2.286220974E0,-7.080966461E-1,-4.903394062E0
1.333987692E1,2.079316079E0,-4.287815863E-1,-1.380468851E0
1.335976492E1,-3.973124564E-2,-2.195272797E-1,1.941003263E0
1.337965292E1,-1.742115338E0,6.352643126E-1,4.972954001E0
1.339954192E1,-2.373587147E0,2.036254844E0,4.907635925E0
1.341942992E1,-1.834076838E0,2.932676273E0,5.491720144E0
1.343931733E1,-4.699173331E-1,2.084618919E0,2.825710526E0
1.345920533E1,5.644975081E-1,1.582872852E0,-5.803139341E-1
1.347909333E1,1.761659949E0,1.306936898E0,-3.753830588E-1
1.349898133E1,2.305556547E0,1.920719710E0,1.117458021E0
1.351886933E1,2.510855505E0,2.447517003E0,1.587239845E0
1.353875733E1,2.165808970E0,1.850364257E0,1.022512030E0
1.355864533E1,1.147223419E0,-6.883149308E-1,8.607920051E-2
1.357853433E1,-1.526924646E0,-6.424564463E0,-2.932801988E0
1.359842233E1,-4.586190507E0,-1.082499945E1,-9.069652451E0
1.361831033E1,-1.191580689E-1,-3.632788546E0,-9.753334633E0
1.363819833E1,1.772398653E0,-9.038707817E-1,-2.153169336E0
1.365808633E1,3.214213567E0,2.783539529E0,3.303179830E0
1.367797433E1,3.081951011E0,4.077851704E0,3.953917630E0
1.369786233E1,1.133342129E0,2.107861016E0,3.383549809E0
1.371775033E1,-1.129757201E0,-4.676655704E-1,3.550230539E0
1.373763933E1,-2.095970411E0,-1.502218114E0,2.300240843E0
1.375752733E1,-1.839815880E0,-4.009733981E-1,-2.254685625E-1
1.377741533E1,-1.209311201E0,7.945255101E-1,9.316906643E-1
1.379730333E1,-1.464215597E0,9.608460510E-1,9.587153256E-1
1.381719133E1,-2.087388745E0,1.071848423E0,-4.124278012E0
1.383707933E1,-2.585245244E0,4.026521337E-1,-6.103253531E0
1.385696733E1,-5.151876462E-1,1.093657953E0,2.291085273E-1
1.387685533E1,-5.530457363E-1,9.698525172E-1,1.304139006E0
1.389674433E1,-1.148489048E0,8.108158529E-2,-2.669826972E-1
1.391663233E1,-1.230245402E0,-3.497541279E-1,-4.141290486E-1
1.393652033E1,-5.726289386E-1,6.604488552E-2,1.087310801E0
1.395640833E1,7.170440555E-2,3.606001282E-1,1.402355272E0
1.397629633E1,5.439857680E-1,2.817106640E-1,1.402729493E0
1.399618433E1,7.639925194E-1,-1.189060539E-1,1.337421942E0
1.401607233E1,8.096867555E-1,-5.343489718E-1,9.835800254E-1
1.403596033E1,8.036506748E-1,-6.938791412E-1,8.938299429E-1
1.405584933E1,8.376270908E-1,-7.530652428E-1,1.956414038E-1
1.407573733E1,7.661665142E-1,-3.941450197E-1,-4.791992033E-1
1.409562533E1,2.235308683E-1,-6.845043004E-2,-1.122483557E0
1.411551333E1,-2.835554606E-1,1.299701554E-1,-1.605307449E0
1.413540133E1,-3.808677471E-1,2.413420719E-1,-1.403110732E0
1.415528933E1,-2.945575815E-1,5.518251300E-2,-5.588716461E-1
1.417517733E1,-1.331919712E-1,-1.047055060E-1,-8.879172385E-2
1.419506533E1,3.482835531E-2,-2.795220512E-1,1.636822772E-1
1.421495433E1,2.790156823E-1,-2.484569639E-1,3.679576796E-1
1.423484233E1,3.426906914E-1,-1.607621777E-1,6.365243876E-1
1.425473033E1,3.668274128E-1,-4.653389633E-2,7.474115700E-1
1.427461833E1,2.980144554E-1,1.885142326E-3,4.513132471E-1
1.429450633E1,2.329384536E-1,-1.109801531E-2,1.500886885E-1
1.431439433E1,1.818197554E-1,-7.956598699E-2,8.041675687E-3
1.433428233E1,2.268971103E-1,-1.076296985E-1,-5.472586373E-2
1.435417033E1,2.738654548E-1,-9.863843501E-2,-1.230991105E-1
1.437405933E1,2.315561718E-1,-9.511139452E-2,-8.465947827E-2
1.439394733E1,7.403101265E-2,-1.106755131E-1,-1.071414377E-1
1.441383533E1,-4.143746316E-2,-2.737666368E-2,-9.134112814E-2
1.443372342E1,-6.197697759E-2,5.498312294E-2,-7.273819327E-2
1.445361142E1,-1.023139948E-1,5.182562649E-2,-1.330884572E-1
1.447349942E1,-1.916477555E-1,-1.350005150E-2,-2.943079237E-1
1.449338742E1,-1.944281065E-1,-1.679963529E-2,-3.815290672E-1
1.451327542E1,-9.045350254E-2,4.681748629E-2,-3.577595508E-1
1.453316442E1,-6.433691382E-3,7.517706692E-2,-2.741683588E-1
1.455305242E1,1.638682187E-2,7.810710669E-3,-1.022011618E-1
1.457294042E1,-1.140382469E-2,-3.385187030E-2,-2.604759157E-2
1.459282842E1,-3.946753621E-2,3.742042601E-2,2.206563771E-2
1.461271642E1,-4.059955716E-2,4.374126613E-2,2.357363462E-2
1.463260442E1,-6.137822270E-3,1.199322402E-2,-8.079917391E-2
1.465249242E1,4.390732706E-2,7.620091438E-3,-1.140838369E-1
1.467238142E1,2.914018393E-2,-2.031732023E-2,-1.427153313E-1
1.469226942E1,1.375440538E-2,-2.329062939E-2,-2.230174828E-1
1.471215742E1,2.119089425E-2,-2.857358873E-2,-2.550467577E-1
1.473204542E1,9.636796117E-2,5.501937568E-2,-1.793826360E-1
1.475193342E1,7.959580779E-2,8.312050939E-2,-6.104142308E-2
1.477182142E1,4.391668260E-2,3.483127892E-2,2.254803300E-2
1.479170942E1,2.291465342E-2,1.021099269E-2,4.892657697E-2
1.481159842E1,-3.326890290E-2,1.064544082E-2,1.034711496E-1
1.483148642E1,-4.519254506E-2,1.233996391E-2,-2.087516287E-2
1.485137442E1,-6.862467706E-2,6.305052638E-3,-1.167864382E-1
1.487126242E1,-8.464721739E-2,-1.588103771E-3,-1.932732815E-1
1.489115042E1,-6.548355281E-2,3.043709636E-2,-2.251429456E-1
1.491103842E1,-1.214010608E-1,4.342259288E-2,-1.969382980E-1
1.493092642E1,-1.779623473E-1,1.996064007E-2,-1.549927300E-1
1.495081542E1,-1.711035633E-1,-5.409259200E-3,-1.298315581E-1
1.497070342E1,1.294690490E-2,5.939777076E-2,-5.530882199E-2
1.499059142E1,1.545939499E-1,4.689525425E-2,1.432333946E-2
1.501047942E1,1.184248281E-1,3.555224061E-2,4.630410989E-2
1.503036742E1,6.093441904E-2,5.548422933E-3,5.481295983E-2
1.505025542E1,2.239366651E-2,1.259841084E-2,-2.511671484E-2
1.507014342E1,-3.730932891E-2,1.010925114E-2,-1.176635206E-2
1.509003242E1,-5.758747280E-2,3.550897121E-2,-6.516020179E-2
1.510992042E1,-4.292441010E-2,3.390098691E-2,-1.094172015E-1
1.512980842E1,-3.266196191E-2,1.980101109E-2,-1.072180545E-1
1.514969642E1,-4.191810429E-2,1.978697777E-2,-1.380393130E-1
1.516958442E1,-4.429616690E-2,2.627212465E-2,-1.515984305E-1
1.518947242E1,-4.896867692E-2,2.402211607E-2,-1.357682635E-1
1.520936042E1,1.450167954E-2,4.126906335E-2,-1.916921943E-1
1.522924942E1,-1.929522693E-2,6.597822726E-2,-1.254981957E-1
1.524913742E1,-6.522393644E-2,8.154176116E-2,-5.727231701E-2
1.526902542E1,-1.388982689E-1,9.636737645E-2,1.165292064E-2
1.528891342E1,-1.817051500E-1,9.415362060E-2,3.045814633E-2
1.530880142E1,-1.666801447E-1,9.607969344E-2,-4.298639059E-2
1.532868942E1,-1.081682271E-1,7.564367473E-2,-9.359171231E-2
1.534857842E1,-5.189286947E-2,2.344850421E-2,-1.815443516E-1
1.536846642E1,4.033526301E-2,-5.274188519E-4,-2.224789542E-1
1.538835442E1,2.426886857E-2,-1.165993273E-2,-1.794299984E-1
1.540824242E1,2.430746019E-2,-1.310010195E-2,-1.402255778E-1
