"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.989942125E1,1.426832886E0,-1.686542816E0,1.021415955E1
3.991931125E1,7.804769897E-1,-1.349294128E0,3.752247162E0
3.993920025E1,1.436412964E0,-2.724334717E-1,-2.255659332E0
3.995909025E1,5.201982422E0,1.034349060E-1,2.755919037E0
3.997898025E1,5.126838684E0,-7.381150818E-1,1.563648376E0
3.999886925E1,2.602937164E0,-3.867657166E0,-6.065386963E-1
4.001875925E1,-1.007105713E0,-9.924811249E0,-8.842711487E0
4.003864925E1,-1.196911011E1,-2.322615097E1,-2.532748123E1
4.005853825E1,-1.606609039E1,-2.053878937E1,-8.644673309E0
4.007842825E1,-1.482876343E1,-8.545130310E0,-1.348111588E1
4.009831825E1,-7.307953033E0,-7.652087402E-1,9.481283569E-1
4.011820825E1,-4.782554626E-1,-7.137158203E0,1.578931595E1
4.013809725E1,3.333418121E0,-1.525447815E1,5.984405365E0
4.015798725E1,6.539750519E0,-2.414074905E1,-1.113534393E1
4.017787725E1,2.425705719E0,-1.394784531E1,1.855242004E0
4.019776625E1,2.399959259E0,-7.269333344E0,1.670975189E0
4.021765625E1,2.822829895E0,-5.649701385E0,3.680546265E0
4.023754625E1,3.517984314E0,-7.475305023E0,2.612068176E0
4.025743525E1,2.330503693E0,-9.919721832E0,2.222278748E0
4.027732525E1,1.233435059E-1,-1.259825180E1,3.286864929E0
4.029721525E1,-2.644400940E0,-1.364352814E1,5.197641449E0
4.031710525E1,-3.620970154E0,-1.112411728E1,5.308860168E0
4.033699425E1,-3.821103973E0,-8.279432831E0,5.268743591E0
4.035688425E1,-4.065845032E0,-5.535488892E0,5.769003296E0
4.037677425E1,-4.703968048E0,-4.785249023E0,3.750899963E0
4.039666325E1,-6.504124603E0,-5.704188080E0,3.543132019E-1
4.041655325E1,-7.536078644E0,-5.389542389E0,-9.879455566E-1
4.043644325E1,-7.311395874E0,-6.274202728E0,-1.246907043E0
4.045633225E1,-6.951843567E0,-8.088579712E0,-9.593550110E-1
4.047622225E1,-6.159241791E0,-8.231682129E0,-1.951491852E0
4.049611225E1,-6.644382935E0,-9.466464386E0,-1.359547806E1
4.051600225E1,-5.368885345E0,-1.023376877E1,-1.355730743E1
4.053589125E1,-9.179511108E0,-1.293819489E1,7.675139465E0
4.055578125E1,-1.162841858E1,-9.546697540E0,7.822732544E-1
4.057567125E1,-1.607282639E1,-1.104972198E1,-7.298822021E0
4.059556025E1,-1.853924744E1,-1.180325500E1,-5.547613678E0
4.061545025E1,-1.447938995E1,-1.425530594E1,-1.165326691E0
4.063534025E1,-8.986113281E0,-1.444136902E1,7.876470795E0
4.065522925E1,-5.996979218E0,-1.396865204E1,6.584956512E0
4.067511925E1,-5.365891571E0,-1.689626404E1,2.346819763E0
4.069500925E1,-4.916526031E0,-2.087828339E1,-3.804787903E0
4.071489925E1,-1.812880096E0,-2.183629120E1,6.276448059E-1
4.073478825E1,-1.407073975E-2,-1.880599274E1,5.511389008E0
4.075467825E1,4.034111023E0,-1.407163788E1,3.997437286E0
4.077456825E1,2.529739380E0,-8.859776001E0,-1.085841980E0
4.079445725E1,1.946552124E0,-5.867648163E0,4.831951904E-1
4.081434713E1,1.271605682E0,-3.494483185E0,6.754404144E0
4.083423713E1,9.874964905E-1,-1.272653503E0,1.050335815E1
4.085412613E1,2.981799316E-1,2.694396973E-3,7.775430908E0
4.087401613E1,1.161883850E0,1.915117493E0,-4.152065735E0
4.089390612E1,4.324357452E0,1.923050995E0,2.867287445E0
4.091379612E1,5.406906281E0,6.481521606E-2,2.925666046E0
4.093368512E1,5.835614777E0,-2.610421600E0,-5.318440247E-1
4.095357513E1,1.293759613E0,-8.909622345E0,-7.939789124E0
4.097346513E1,-1.737242386E1,-2.665911209E1,-3.688075607E1
4.099335413E1,-1.962853226E1,-2.370500519E1,-4.753215637E0
4.101324413E1,-1.740834915E1,-8.646319885E0,-1.120015915E1
4.103313412E1,-8.209079132E0,2.063009949E0,7.989485779E0
4.105302313E1,-8.105644226E-1,-6.339916077E0,1.284823196E1
4.107291312E1,4.644691315E0,-1.661784302E1,-6.102958832E0
4.109280313E1,7.063511353E0,-1.980546432E1,-2.686912537E-1
4.111269212E1,4.422253876E0,-1.220606735E1,2.627935181E0
4.113258213E1,5.336103516E0,-8.677754517E0,1.261426849E0
4.115247213E1,5.367987213E0,-9.268725586E0,3.237767029E0
4.117236212E1,4.324656830E0,-9.705217896E0,4.134552155E0
4.119225113E1,2.538870392E0,-1.000968475E1,3.944447479E0
4.121214112E1,9.026229858E-2,-1.203811661E1,4.505929871E0
4.123203113E1,-2.595901794E0,-1.313683182E1,5.293591919E0
4.125192012E1,-4.197720795E0,-1.192540100E1,4.920867004E0
4.127181013E1,-4.702471161E0,-9.094188538E0,4.157604218E0
4.129170013E1,-5.267097015E0,-6.035598907E0,9.139993286E-1
4.131158913E1,-7.587421875E0,-5.443580017E0,2.694396973E-1
4.133147913E1,-1.030891251E1,-5.337750092E0,1.840123444E0
4.135136912E1,-8.226143646E0,-3.748355255E0,1.407223663E0
4.137125913E1,-8.324489136E0,-6.034850464E0,-8.408015442E-1
4.139114812E1,-6.216871948E0,-7.204518127E0,-3.241509247E0
4.141103813E1,-2.958597565E0,-7.657027130E0,-1.624616592E1
4.143092813E1,-3.201242981E0,-8.945397949E0,-5.252128143E0
4.145081713E1,-6.375991058E0,-1.213301926E1,2.908152466E0
4.147070713E1,-8.692873077E0,-1.413884811E1,-2.812800751E0
4.149059712E1,-1.147573608E1,-1.021939865E1,-9.452992401E0
4.151048613E1,-1.588811050E1,-9.701325989E0,-4.622088318E0
4.153037612E1,-1.666694092E1,-1.191177933E1,-2.054627380E0
4.155026613E1,-1.486438934E1,-1.667652100E1,8.713081055E0
4.157015613E1,-7.579937439E0,-1.342573105E1,9.177116089E0
4.159004513E1,-6.224955139E0,-1.471904160E1,4.096231842E0
4.160993513E1,-6.637646942E0,-1.803045547E1,-3.195105743E0
4.162982512E1,-5.457052002E0,-2.117317017E1,-2.772384796E0
4.164971413E1,-4.750670929E0,-1.930071396E1,6.054609375E0
4.166960412E1,-1.600920868E0,-1.518741760E1,1.133996841E1
4.168949413E1,2.614912262E0,-1.239407639E1,-4.007167053E-1
4.170938312E1,3.102149048E0,-8.241411896E0,-4.210144958E0
4.172927313E1,2.950514374E0,-5.780978394E0,2.349963226E0
4.174916313E1,2.046544189E0,-3.803440704E0,8.902886353E0
4.176905213E1,1.768572235E0,-2.207160187E0,1.020413040E1
4.178894213E1,2.093247070E0,-8.274792480E-1,2.685715027E0
4.180883221E1,3.418141937E0,1.455573120E0,-3.255579987E0
4.182872221E1,5.330415344E0,9.244775391E-1,3.199297028E0
4.184861121E1,6.316265259E0,-5.418731689E-1,5.858816528E-1
4.186850121E1,4.779411163E0,-3.926185455E0,-1.572480011E0
4.188839121E1,-1.036145325E0,-1.038809784E1,-8.914562073E0
4.190828021E1,-1.876138550E1,-2.708662308E1,-3.007845154E1
4.192817021E1,-2.152793243E1,-2.341460907E1,-8.989705811E0
4.194806021E1,-1.607477234E1,-6.826703796E0,-8.631650391E0
4.196794921E1,-7.418872375E0,-2.518812103E0,1.524594589E1
4.198783921E1,1.099912720E0,-9.876012726E0,8.457412720E0
4.200772921E1,7.500752106E0,-1.395039001E1,-2.527044983E0
4.202761821E1,5.525459747E0,-1.560564789E1,2.953358459E-1
4.204750821E1,3.658242645E0,-1.219753510E1,1.554667053E0
4.206739821E1,4.171974335E0,-1.104463257E1,1.594933319E0
4.208728721E1,3.982468414E0,-9.295819244E0,3.184477844E0
4.210717721E1,3.713328094E0,-7.845784607E0,3.004102936E0
4.212706721E1,2.007625122E0,-9.352251892E0,2.773432617E0
4.214695721E1,-7.785310364E-1,-1.158650574E1,3.820056152E0
4.216684621E1,-2.890489197E0,-1.155372391E1,4.909939728E0
4.218673621E1,-3.584296417E0,-9.938283234E0,4.940027161E0
4.220662621E1,-3.798051910E0,-7.908953247E0,4.952451324E0
4.222651521E1,-4.923711090E0,-6.750362549E0,2.833457794E0
4.224640521E1,-7.254364471E0,-6.545438690E0,-6.794371033E-1
4.226629521E1,-8.896898804E0,-6.568790131E0,-1.860630798E0
4.228618421E1,-7.943231964E0,-5.859864349E0,-1.293909302E0
4.230607421E1,-5.711522827E0,-5.904471588E0,-1.013542328E0
4.232596421E1,-5.449417877E0,-6.722071381E0,-1.638642426E0
4.234585321E1,-5.867648163E0,-8.035589905E0,-8.703950043E0
4.236574321E1,-6.416407013E0,-9.354197845E0,-9.989476776E0
4.238563321E1,-6.460864563E0,-1.242491226E1,-2.652484131E-1
4.240552321E1,-8.471483459E0,-1.342872482E1,-3.951782227E-1
4.242541221E1,-1.184082687E1,-9.620494080E0,-3.443888397E0
4.244530221E1,-1.679791855E1,-1.130015121E1,-8.479267273E0
4.246519221E1,-1.473580673E1,-1.227043350E1,-1.976489868E0
4.248508121E1,-1.247266296E1,-1.487651413E1,9.223669281E0
4.250497121E1,-8.248746643E0,-1.413211212E1,7.806416473E0
4.252486121E1,-7.185357971E0,-1.582853439E1,3.890858917E0
4.254475021E1,-6.453829193E0,-1.874701538E1,-1.916913757E0
4.256464021E1,-4.353546753E0,-2.065824097E1,-2.680625610E0
4.258453021E1,-2.133513336E0,-1.923260559E1,5.246140594E0
4.260441921E1,1.429826660E0,-1.564845886E1,8.483458557E0
4.262430921E1,3.056793365E0,-1.111468689E1,-2.768642578E0
4.264419921E1,2.855611725E0,-7.854466553E0,-1.100361786E0
4.266408821E1,2.514620819E0,-4.575684814E0,4.840035095E0
4.268397821E1,1.489103394E0,-2.493814087E0,1.007659561E1
4.270386821E1,1.379531250E0,-9.093589783E-1,1.136197266E1
4.272375821E1,1.338965607E0,5.539979553E-1,-6.315367126E-1
4.274364721E1,3.085533600E0,1.772314453E0,-3.048710175E0
4.276353721E1,5.729036407E0,7.444020081E-1,2.850522308E0
4.278342721E1,7.090455322E0,-1.186432800E0,-1.859133911E-1
4.280331638E1,2.892884216E0,-5.928272095E0,-2.490670624E0
4.282320638E1,-4.975653076E0,-1.403765854E1,-1.717648132E1
4.284309637E1,-1.879296982E1,-2.734064484E1,-1.944995361E1
4.286298538E1,-1.917826859E1,-1.763752258E1,-5.746549988E0
4.288287537E1,-1.084674408E1,-1.881138153E0,-2.807112579E0
4.290276537E1,-1.698068848E0,-1.847009125E0,1.242880417E1
4.292265437E1,2.182162170E0,-1.344893280E1,6.906188507E0
4.294254438E1,2.791844330E0,-2.794374069E1,-4.697082367E0
4.296243438E1,1.663640442E0,-1.797267563E1,3.040177917E0
4.298232338E1,2.510130157E0,-7.318880310E0,1.432071991E0
4.300221338E1,3.123404846E0,-3.382066956E0,1.984872437E0
4.302210337E1,2.473606110E0,-4.329446869E0,1.709594879E0
4.304199337E1,1.538500671E0,-7.438481598E0,8.572673035E-1
4.306188237E1,4.607418823E-1,-1.026295807E1,1.330732727E0
4.308177238E1,-8.891510010E-1,-1.208541824E1,2.824476471E0
4.310166238E1,-2.036664734E0,-1.048883835E1,4.487368469E0
4.312155138E1,-2.876418457E0,-8.273744659E0,4.973108368E0
4.314144138E1,-3.048410797E0,-6.272705841E0,4.900060272E0
4.316133137E1,-4.494553528E0,-5.760620728E0,3.843108215E0
4.318122038E1,-6.113736420E0,-7.003486176E0,1.743424530E0
4.320111037E1,-7.126679993E0,-7.482789459E0,-5.203179932E-1
4.322100038E1,-6.568790131E0,-7.164850616E0,-2.153421936E0
4.324088937E1,-6.677613831E0,-8.825796661E0,-1.863923950E0
4.326077938E1,-6.118227081E0,-8.752898254E0,-2.794239349E0
4.328066938E1,-5.507946167E0,-7.724237366E0,-6.891968079E0
4.330055838E1,-7.454049225E0,-1.091769653E1,-1.823972031E1
4.332044838E1,-8.785231018E0,-1.219978043E1,2.424059143E0
4.334033837E1,-1.142888351E1,-9.422904968E0,3.420387268E-1
4.336022838E1,-1.918021454E1,-1.075678116E1,-5.668262787E0
4.338011737E1,-1.885059998E1,-1.124207199E1,-5.237009583E0
4.340000738E1,-1.355955276E1,-1.522274414E1,5.400319977E0
4.341989738E1,-7.597151642E0,-1.414393753E1,9.606872406E0
4.343978638E1,-5.480104065E0,-1.601908813E1,5.142556000E0
4.345967638E1,-4.725223846E0,-2.037128769E1,-1.571581879E0
4.347956637E1,-2.632126465E0,-2.393642395E1,-2.053429871E0
4.349945538E1,-6.319857788E-1,-2.070733887E1,6.389463043E0
4.351934537E1,2.550546112E0,-1.470736588E1,6.920858002E0
4.353923538E1,3.678001556E0,-9.145382080E0,-1.470092926E0
4.355912437E1,2.911595306E0,-5.766159210E0,-3.585643616E0
4.357901438E1,1.458566895E0,-3.856131134E0,2.310894470E0
4.359890438E1,5.303471375E-1,-2.749033356E0,8.806786194E0
4.361879338E1,-9.729766846E-3,-1.648222504E0,1.219394257E1
4.363868338E1,2.829116821E-1,-8.882528687E-1,4.099375305E0
4.365857337E1,7.156617737E-1,1.150507507E0,-3.778891754E0
4.367846237E1,4.266427917E0,7.009922791E-1,3.722159729E0
4.369835237E1,5.778134308E0,-9.217831421E-1,1.692081299E0
4.371824238E1,4.661606140E0,-3.827540588E0,-9.690847778E-1
4.373813138E1,-1.219963074E-1,-1.048614395E1,-1.071292236E1
4.375802138E1,-1.628718063E1,-2.714425323E1,-3.234758286E1
4.377791138E1,-1.624062744E1,-2.099953125E1,-3.524121552E0
4.379780038E1,-1.362616425E1,-6.989565125E0,-1.403182068E1
4.381769083E1,-6.483617249E0,-3.522175598E0,4.872517548E0
4.383758083E1,-1.721420288E-2,-1.252714966E1,1.109178452E1
4.385747083E1,6.097270660E0,-1.936792419E1,-6.370751953E-1
4.387735983E1,6.059848480E0,-1.668729858E1,6.397695923E-1
4.389724983E1,2.896327057E0,-8.688232727E0,1.153800659E0
4.391713983E1,3.055745544E0,-5.138664093E0,1.471440125E0
4.393702883E1,3.447031860E0,-6.006858673E0,2.630928955E0
4.395691883E1,3.347937927E0,-7.863597565E0,3.541784821E0
4.397680883E1,1.950444031E0,-1.054931259E1,3.952979736E0
4.399669783E1,-1.014290771E0,-1.375055557E1,5.123695221E0
4.401658783E1,-3.485501862E0,-1.397359177E1,6.201903076E0
4.403647783E1,-3.908821564E0,-1.106828339E1,6.414311371E0
4.405636683E1,-4.370910645E0,-8.120912476E0,5.146148529E0
4.407625683E1,-4.561165009E0,-5.909111938E0,2.748284912E0
4.409614683E1,-5.190157013E0,-4.809947662E0,-1.203497314E0
4.411603583E1,-6.937623138E0,-5.024301910E0,-1.436263275E0
4.413592583E1,-7.792645111E0,-5.971681824E0,-1.228046265E0
4.415581583E1,-6.745422821E0,-7.092850342E0,-9.657916260E-1
4.417570483E1,-5.677393799E0,-7.926017761E0,-1.201850739E0
4.419559483E1,-5.757177887E0,-9.326954498E0,-6.619534607E0
4.421548483E1,-5.395829315E0,-9.894274750E0,-1.565354828E1
4.423537383E1,-6.645281067E0,-1.262998581E1,-2.417921906E0
4.425526383E1,-9.271270294E0,-1.283745438E1,2.607427826E0
4.427515383E1,-1.179981216E1,-8.844208374E0,-2.197879486E0
4.429504383E1,-1.860391296E1,-1.108085724E1,-6.515051880E0
4.431493283E1,-1.723381210E1,-8.890312500E0,-3.654201050E0
4.433482283E1,-1.459195587E1,-1.491258911E1,2.804418182E0
4.435471283E1,-8.189020844E0,-1.421803345E1,1.083866089E1
4.437460183E1,-5.062771912E0,-1.464928665E1,5.983806610E0
4.439449183E1,-4.919070740E0,-1.942300964E1,-2.151625671E0
4.441438183E1,-3.789819031E0,-2.359184052E1,-3.966002655E0
4.443427083E1,-1.225052490E0,-2.098950211E1,4.885241089E0
4.445416083E1,8.152047729E-1,-1.668101166E1,6.030808868E0
4.447405083E1,3.992048492E0,-1.079390396E1,4.028722229E0
4.449393983E1,2.580932922E0,-7.603139191E0,-2.807262268E0
4.451382983E1,1.953886871E0,-4.725373535E0,8.381071472E-1
4.453371983E1,1.178948364E0,-2.630928955E0,7.947722626E0
4.455360883E1,6.367758179E-1,-1.391656036E0,1.107711502E1
4.457349883E1,8.922944641E-1,-5.192701721E-1,3.353626099E0
4.459338883E1,1.550924835E0,5.670208740E-1,-2.657124481E0
4.461327783E1,4.173770599E0,-3.332070923E-1,3.718567200E0
4.463316783E1,5.115312653E0,-9.235794067E-1,1.620979156E0
4.465305783E1,3.347039795E0,-2.510429535E0,-3.061733093E0
4.467294683E1,-1.107995911E0,-9.049431610E0,-1.309581711E1
4.469283683E1,-1.390952499E1,-2.509007492E1,-2.791185699E1
4.471272683E1,-1.732976257E1,-2.287737625E1,-3.585793304E0
4.473261583E1,-1.557556046E1,-1.007315277E1,-1.297876053E1
4.475250583E1,-7.286697235E0,2.102527771E0,-2.716850281E-1
4.477239583E1,-5.132826233E-1,-2.279759216E0,1.561403046E1
4.479228483E1,4.205055542E0,-1.120105728E1,6.422693939E0
4.481217421E1,5.682183838E0,-2.543600555E1,-9.115294647E0
4.483206421E1,3.581452332E0,-1.817580322E1,2.159559174E0
4.485195421E1,2.449655914E0,-8.878936157E0,2.897973633E-1
4.487184321E1,2.803520050E0,-5.015021210E0,2.839894409E0
4.489173321E1,3.117117920E0,-5.595963135E0,3.598367157E0
4.491162321E1,2.639311523E0,-8.347541199E0,2.363584900E0
4.493151221E1,6.050418091E-1,-1.212209198E1,2.705923004E0
4.495140221E1,-2.398162994E0,-1.448837128E1,4.722379761E0
4.497129221E1,-4.438120880E0,-1.332109863E1,6.191724243E0
4.499118121E1,-4.840184784E0,-9.973609772E0,5.722300415E0
4.501107121E1,-4.599185944E0,-6.414610748E0,4.019441528E0
4.503096121E1,-4.866829376E0,-4.443509674E0,1.802252197E-1
4.505085021E1,-5.449268188E0,-3.523223419E0,-2.051783295E0
4.507074021E1,-7.233408051E0,-5.234315186E0,-1.603166199E-1
4.509063021E1,-7.117698669E0,-6.976093140E0,-1.207987976E-1
4.511051921E1,-6.540498962E0,-8.699459381E0,-1.127006378E0
4.513040921E1,-6.876550140E0,-9.791438599E0,-5.596711578E0
4.515029921E1,-4.075275421E0,-9.081764374E0,-1.906794800E1
4.517018821E1,-5.958209839E0,-1.153366562E1,2.684667206E0
4.519007821E1,-9.915979614E0,-1.207119781E1,6.196813660E0
4.520996821E1,-1.367122055E1,-8.580606537E0,-6.000571747E0
4.522985721E1,-1.929322952E1,-1.101574265E1,-8.865464172E0
4.524974721E1,-1.725551697E1,-1.085048630E1,-2.661764832E0
4.526963721E1,-1.355087082E1,-1.503458542E1,3.020568695E0
4.528952621E1,-8.383915558E0,-1.469673798E1,1.002570145E1
4.530941621E1,-5.551655273E0,-1.482741623E1,5.524411926E0
4.532930621E1,-5.312452698E0,-1.821681793E1,-9.445358276E-2
4.534919521E1,-4.324956207E0,-2.237906250E1,-3.420836334E0
4.536908521E1,-1.949096832E0,-2.072320587E1,4.846471710E0
4.538897521E1,5.062472534E-1,-1.685240524E1,7.430099030E0
4.540886421E1,4.355193329E0,-1.211595474E1,2.122735748E0
4.542875421E1,2.420616302E0,-7.322023773E0,-1.500629425E0
4.544864421E1,2.393372955E0,-4.731361084E0,1.874701538E0
4.546853321E1,1.729653168E0,-2.523602142E0,7.665409698E0
4.548842321E1,1.410965881E0,-8.491841125E-1,1.042941193E1
4.550831321E1,1.094074860E0,-2.321672058E-1,5.054389343E0
4.552820321E1,1.273401947E0,8.996292114E-1,-4.355343018E0
4.554809221E1,4.797523499E0,8.403524780E-1,2.988535309E0
4.556798221E1,6.882238312E0,1.878593445E-1,1.904938660E0
4.558787121E1,5.157524872E0,-3.312611389E0,-7.408094788E-1
4.560776121E1,-6.689588928E-1,-9.653724976E0,-7.138206024E0
4.562765121E1,-1.878638351E1,-2.707195358E1,-3.282808365E1
4.564754121E1,-1.863564697E1,-2.302691528E1,-6.666087799E0
4.566743021E1,-1.761252457E1,-9.776320038E0,-1.195953003E1
4.568732021E1,-8.133336639E0,-8.846603394E-2,5.435197449E0
4.570721021E1,-7.535330200E-1,-8.932375031E0,1.051204010E1
4.572709921E1,5.715564423E0,-1.784394333E1,-2.308649139E0
4.574698921E1,6.270310822E0,-1.843596222E1,5.471122742E-1
4.576687921E1,3.551813965E0,-1.044423111E1,1.473086700E0
4.578676821E1,3.704047394E0,-6.447242889E0,8.785231018E-1
4.580665846E1,3.709136810E0,-7.129224701E0,2.418520660E0
4.582654846E1,4.404440918E0,-8.045619049E0,2.598446503E0
4.584643746E1,3.242557068E0,-1.017389328E1,2.663261719E0
4.586632746E1,5.728587341E-1,-1.235321136E1,3.633394318E0
4.588621746E1,-2.301015015E0,-1.284419037E1,5.347180481E0
4.590610646E1,-2.630330200E0,-1.020622604E1,5.944887543E0
4.592599646E1,-3.098257141E0,-7.870034180E0,5.946683807E0
4.594588646E1,-4.372557220E0,-6.452931061E0,4.859494629E0
4.596577546E1,-5.733377380E0,-6.557563477E0,2.652933197E0
4.598566546E1,-8.035440216E0,-7.502099304E0,-4.448748779E-1
4.600555546E1,-7.733218689E0,-5.910758514E0,-1.972747650E0
4.602544446E1,-6.294111328E0,-5.685027924E0,-2.732118530E0
4.604533446E1,-6.510411530E0,-7.779322815E0,-2.280956726E0
4.606522446E1,-5.626050568E0,-8.156089325E0,-3.658991089E0
4.608511346E1,-6.944658508E0,-8.524173889E0,-5.467530212E0
4.610500346E1,-8.456813965E0,-1.191971283E1,-1.326167221E1
4.612489346E1,-1.056517960E1,-1.357287506E1,1.194515991E0
4.614478246E1,-1.378423553E1,-9.306596832E0,-3.032394104E0
4.616467246E1,-1.737676483E1,-9.480984192E0,-9.310189362E0
4.618456246E1,-1.445978073E1,-1.108325226E1,-1.424886932E0
4.620445146E1,-1.281470169E1,-1.520448212E1,8.494685211E0
4.622434146E1,-8.547675018E0,-1.469419327E1,8.298592987E0
4.624423146E1,-7.245233459E0,-1.671169785E1,2.593057709E0
4.626412046E1,-7.032825165E0,-2.050960007E1,-2.581232300E0
4.628401046E1,-4.424798584E0,-2.260868500E1,-2.212249603E0
4.630390046E1,-1.282383270E0,-1.897124908E1,7.512876892E0
4.632378946E1,1.552571411E0,-1.547826279E1,6.889423370E0
4.634367946E1,4.830754395E0,-1.045216461E1,4.221221924E-1
4.636356946E1,2.779120789E0,-7.510930939E0,-1.959425354E0
4.638345846E1,3.015329590E0,-4.831203461E0,2.064506836E0
4.640334846E1,2.200573883E0,-2.732866974E0,8.684640198E0
4.642323846E1,1.821262665E0,-1.613644409E0,1.302351746E1
4.644312746E1,1.572929077E0,-9.298663330E-1,2.104473724E0
4.646301746E1,2.140399017E0,9.101074219E-1,-4.602030029E0
4.648290746E1,5.657036133E0,1.143322449E0,4.307143250E0
4.650279646E1,6.382128296E0,1.070274353E-1,1.729204102E0
4.652268646E1,3.622317352E0,-3.219505005E0,-5.002597046E-1
4.654257646E1,-1.384920044E0,-9.606573029E0,-9.903256073E0
4.656246546E1,-1.870704849E1,-3.044668579E1,-3.215882538E1
4.658235546E1,-1.852757172E1,-2.389031982E1,-7.470065918E0
4.660224546E1,-1.454809708E1,-7.057823181E0,-1.179172897E1
4.662213446E1,-4.061504059E0,2.180365906E0,1.070229446E1
4.664202446E1,2.323767700E0,-4.602778473E0,8.433462524E0
4.666191446E1,5.700146484E0,-1.453806793E1,5.234464874E0
4.668180346E1,7.265591125E0,-2.734678207E1,-3.409759369E0
4.670169346E1,2.656226349E0,-1.841500580E1,1.041983185E0
4.672158346E1,2.562221832E0,-9.342372437E0,-7.334747314E-2
4.674147246E1,2.648292847E0,-5.176984406E0,7.162605286E-1
4.676136246E1,2.189496918E0,-5.209766235E0,1.798959045E0
4.678125246E1,8.870553589E-1,-8.244555359E0,2.539618835E0
4.680114146E1,-1.450184326E0,-1.205398361E1,3.776347046E0
4.682103146E1,-3.458408203E0,-1.298699341E1,5.764961700E0
4.684092146E1,-2.623294830E0,-9.860445099E0,4.969815216E0
4.686081046E1,-3.742667084E0,-7.142996063E0,5.142556000E0
4.688070046E1,-4.386777649E0,-5.007686462E0,4.922214203E0
4.690059046E1,-4.945415955E0,-3.828289032E0,3.781586151E0
4.692047946E1,-5.740113373E0,-4.587659912E0,1.433119812E0
4.694036946E1,-6.120023346E0,-5.350174255E0,-8.472381592E-1
4.696025946E1,-5.603297882E0,-7.087760925E0,-1.312770081E0
4.698014846E1,-5.885910187E0,-8.609945526E0,-7.529342651E-1
4.700003846E1,-5.708229675E0,-8.218958588E0,-5.769003296E-1
4.701992846E1,-7.017407227E0,-9.382489014E0,-7.506889343E-1
4.703981746E1,-8.722960510E0,-1.147887955E1,-2.179318085E0
4.705970746E1,-9.652677155E0,-1.569665863E1,-2.971575577E1
4.707959746E1,-1.143112885E1,-1.336435867E1,4.094734955E0
4.709948646E1,-1.479643066E1,-1.100316879E1,2.898273010E0
4.711937646E1,-1.979019608E1,-1.285466858E1,-1.289822800E1
4.713926646E1,-1.509565842E1,-1.388692200E1,-1.298998718E0
4.715915646E1,-9.551786957E0,-1.480406479E1,1.117456238E1
4.717904546E1,-6.304888916E0,-1.422985886E1,8.690777435E0
4.719893546E1,-3.602558441E0,-1.429781754E1,5.321883087E0
4.721882546E1,-2.668351135E0,-1.494297592E1,1.265917511E0
4.723871446E1,-3.479963379E0,-1.681094147E1,3.572471008E0
4.725860446E1,-3.846700745E0,-1.746732651E1,5.053491211E0
4.727849346E1,-1.976040802E0,-1.514460663E1,1.900747375E0
4.729838346E1,2.909799042E0,-9.964927826E0,-1.632056122E0
4.731827346E1,4.608017578E0,-6.567293243E0,-3.110531616E-1
4.733816346E1,3.221900024E0,-4.276756439E0,5.871390381E0
4.735805246E1,2.523452454E0,-1.983974304E0,8.668324127E0
4.737794246E1,1.604812775E0,-1.106349335E0,7.255861359E0
4.739783246E1,1.857487335E0,8.180488586E-1,-3.588338013E0
4.741772146E1,4.089346161E0,1.082399139E0,1.218915253E0
4.743761146E1,5.809568939E0,-8.381071472E-1,3.116668854E0
4.745750146E1,5.581892395E-1,-4.683909760E0,1.185384979E0
4.747739046E1,-4.983736267E0,-1.064825684E1,-1.020098694E1
4.749728046E1,-1.782089127E1,-2.214794312E1,-2.364842285E1
4.751717046E1,-1.670376434E1,-1.556732758E1,-9.118138733E0
4.753705946E1,-1.003767654E1,-4.181255035E0,-6.919810181E0
4.755694946E1,-1.164278870E0,-7.172634430E0,6.002368011E0
4.757683946E1,6.439758453E0,-1.857053238E1,2.061662750E0
4.759672846E1,2.704725494E0,-2.515623734E1,2.546055450E0
4.761661846E1,2.161654816E0,-1.339923615E1,1.198557587E0
4.763650846E1,2.318528595E0,-5.481451263E0,7.120692444E-1
4.765639746E1,2.809956665E0,-3.159330139E0,2.762655029E0
4.767628746E1,2.697390747E0,-5.377267914E0,2.886746979E0
4.769617746E1,1.500180359E0,-7.535928955E0,1.701062622E0
4.771606646E1,-3.076103210E-1,-1.055275543E1,2.884351959E0
4.773595646E1,-3.214565277E0,-1.386746246E1,5.459596710E0
4.775584646E1,-5.226082306E0,-1.384800293E1,7.085665283E0
4.777573546E1,-5.000651093E0,-1.061278061E1,6.875951385E0
4.779562546E1,-4.333638153E0,-6.651717682E0,3.938010864E0
4.781551550E1,-4.299658813E0,-5.030888214E0,4.390370178E-1
4.783540450E1,-4.924609222E0,-4.407285004E0,-2.273771667E0
4.785529450E1,-5.976621552E0,-5.400769043E0,-1.389710083E0
4.787518450E1,-5.744454346E0,-7.155719604E0,-1.212927704E0
4.789507350E1,-5.738616486E0,-9.397906952E0,-1.323697357E0
4.791496350E1,-5.769751740E0,-1.033870056E1,-4.955744476E0
4.793485350E1,-3.546724548E0,-9.822873230E0,-2.412218765E1
4.795474250E1,-6.435267792E0,-1.212433731E1,2.157912598E0
4.797463250E1,-9.818981323E0,-1.147603546E1,3.325035553E0
